,barcode,category,categoryCode,name,topBrand,uuid,cpg_id,cpg_ref,brandCode
342,511111515036,Outdoor,OUTDOOR,Kingsford Charcoal,NULL,5ef38672be37ce02da95b72f,5eebc5412455c97a877ef382,Cogs,KINGSFORD
343,511111206101,Dairy,NULL,Yoplait® Go-GURT®,NULL,5daf6baaa60b87376833e364,5332f5f3e4b03c9a25efd0ae,Cogs,YOPLAIT GO-GURT
344,511111700531,Snacks,NULL,FRITO-LAY,True,5a4d1f06e4b0d5c3fd86b678,5332f5fbe4b03c9a25efd0ba,Cogs,FRITO-LAY
345,511111502142,Condiments & Sauces,NULL,Grey Poupon,False,57ebc003e4b0ac389136a333,559c2234e4b06aca36af13c6,Cogs,GREY POUPON
346,511111915799,Baking,BAKING,test brand @1598296704763,NULL,5f441280be37ce5dbe9b7c80,5f441280be37ce5dbe9b7c7d,Cogs,TEST BRANDCODE @1598296704763
347,511111814641,Health & Wellness,HEALTHY_AND_WELLNESS,Berroca®,NULL,5ec2dda8be37ce5234ec36ba,5d9b4f591dda2c6225a284aa,Cogs,BERROCA®
348,511111301301,Beverages,NULL,Propel,False,58861c7f4e8d0d20bc42c4f9,5332f5fbe4b03c9a25efd0ba,Cogs,PROPEL
349,511111700975,Beer Wine Spirits,NULL,Milwaukee's Best Ice,False,58b59a68e4b0857c2ddb7257,5332f709e4b03c9a25efd0f1,Cogs,MILWAUKEE'S BEST
350,511111703778,NULL,NULL,NOS,NULL,5332f753e4b03c9a25efd10f,5332f5ebe4b03c9a25efd0a8,Cpgs,NULL
351,511111400486,Snacks,NULL,SPITZ,NULL,5a4d250ce4b0d5c3fd86b67b,5332f5fbe4b03c9a25efd0ba,Cogs,SPITZ
352,511111405535,Snacks,NULL,IMAGINE,NULL,5d9d0270a60b87376833e347,5332f5fbe4b03c9a25efd0ba,Cogs,IMAGINE
353,511111905196,NULL,NULL,BETTER HOMES AND GARDENS Special Edition Magazine - Food ,NULL,5d658fd1a3a018514994f431,53e10d6368abd3c7065097cc,Cogs,NULL
354,511111215332,Candy & Sweets,CANDY_AND_SWEETS,test brand @1597342520969,NULL,5f358338be37ce443bf9d55c,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1597342520969
355,511111900986,Beer Wine Spirits,NULL,Steel Reserve Alloy Series,False,58b599fee4b0857c2ddb7256,5332f709e4b03c9a25efd0f1,Cogs,
356,511111800156,Beer Wine Spirits,NULL,Tusk & Grain,NULL,5a5d278de4b0db471c2d042f,5332f709e4b03c9a25efd0f1,Cogs,TUSK & GRAIN
357,511111103370,Beer Wine Spirits,NULL,Redd's Apple Ale,False,5332f7eee4b03c9a25efd15e,5332f709e4b03c9a25efd0f1,Cogs,REDD'S ALE
358,511111104469,Snacks,NULL,Lance,False,5afda18ee4b0c11cfecd49f5,5a734034e4b0d58f376be874,Cogs,LANCE
359,511111104186,Grocery,NULL,Pacific Foods,False,5a8c363ce4b0ccf165fac9e7,5a734034e4b0d58f376be874,Cogs,PACIFIC FOODS
360,511111606376,Dairy,NULL,Yoplait® Dunkers,NULL,5dd557081dda2c1971449a7a,5332f5f3e4b03c9a25efd0ae,Cogs,YOPLAIT DUNKERS
361,511111603641,NULL,NULL,Fiber One,NULL,5332f774e4b03c9a25efd126,5332f5f3e4b03c9a25efd0ae,Cpgs,NULL
362,511111415855,Baking,BAKING,test brand @1598554813705,NULL,5f4802bdbe37ce0c8303373f,5f4802bdbe37ce0c8303373c,Cogs,TEST BRANDCODE @1598554813705
363,511111800590,Canned Goods & Soups,NULL,LIPTON Soup,False,5a021703e4b00efe02b02a58,5332f5f6e4b03c9a25efd0b4,Cogs,LIPTON Soup
364,511111406341,Breakfast & Cereal,NULL,Minions™ Cereal,NULL,5dc2da1fa60b873d6b0666d3,53e10d6368abd3c7065097cc,Cogs,MINIONS CEREAL
365,511111504856,Household,NULL,LOVE HOME AND PLANET,NULL,5d2f69a6a3a01810a2174aec,5332f5f6e4b03c9a25efd0b4,Cogs,LOVE HOME AND PLANET
366,511111015185,Baking,BAKING,test brand @1595968943012,NULL,5f208dafbe37ce7958c59522,5f208daebe37ce7958c59520,Cogs,TEST BRANDCODE @1595968943012
367,511111715276,Health & Wellness,HEALTHY_AND_WELLNESS,OneTouch®,NULL,5f2336cfbe37ce7958c5952c,5f036ccc2455c947fde9362f,Cogs,ONETOUCH
368,511111015536,Baking,BAKING,test brand @1597935986247,NULL,5f3e9172be37ce5a0e01b953,5f3e9172be37ce5a0e01b952,Cogs,TEST BRANDCODE @1597935986248
369,511111902690,Dairy,NULL,Kraft,False,55a41b88e4b0d0a65b3692f0,559c2234e4b06aca36af13c6,Cogs,KRAFT
370,511111906124,Breakfast & Cereal,NULL,Basic 4™,NULL,5daf70071dda2c3e1416ae9e,5332f5f3e4b03c9a25efd0ae,Cogs,BASIC 4
371,511111804116,Canned Goods & Soups,NULL,Wolfgang Puck,False,5a8c31bfe4b0ccf165fac9e4,5a734034e4b0d58f376be874,Cogs,WOLFGANG PUCK
372,511111516842,Baking,BAKING,test brand @1601659120828,NULL,5f7760f0be37ce1d26d7b7a5,5f7760f0be37ce1d26d7b7a2,Cogs,TEST BRANDCODE @1601659120828
373,511111317159,Baking,BAKING,test brand @1603925787441,NULL,5f99f71bbe37ce13da9eadea,5f99f71bbe37ce13da9eade6,Cogs,TEST BRANDCODE @1603925787441
374,511111704218,Breakfast & Cereal,NULL,The Soulfull Project,NULL,5a8c378ce4b07f0a2dac8946,53e10d6368abd3c7065097cc,Cogs,THE SOULFUL PROJECT
375,511111815945,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598633602924,NULL,5f493682be37ce52f8314fd0,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1598633602924
376,511111901860,Baking,NULL,Dream Whip,False,580dff97e4b0f32b2de21381,559c2234e4b06aca36af13c6,Cogs,DREAM WHIP
377,511111815457,Baking,BAKING,test brand @1597527951461,NULL,5f38578fbe37ce5178517ad7,5f38578fbe37ce5178517ad3,Cogs,TEST BRANDCODE @1597527951461
378,511111718123,Baking,BAKING,test brand @1607639231623,False,5fd2a0bfbe37ce49eb72c0f0,5fd2a0bfbe37ce49eb72c0ef,Cogs,TEST BRANDCODE @1607639231623
379,511111903062,NULL,NULL,Brew Pub,NULL,5332fa6be4b03c9a25efd217,5332fa12e4b03c9a25efd1e7,Cpgs,NULL
380,511111104254,Snacks,NULL,Kjeldsen,False,5a8f64c6e4b0a2e2844f5695,5a734034e4b0d58f376be874,Cogs,KJELDSEN
381,511111316046,Baking,BAKING,test brand @1598635435896,NULL,5f493dabbe37ce64d0ae36bd,5f493dabbe37ce64d0ae36ba,Cogs,TEST BRANDCODE @1598635435896
382,511111602040,Dairy,NULL,Kraft Cheese,False,57ebc134e4b0ac389136a33d,559c2234e4b06aca36af13c6,Cogs,
383,511111316602,Baking,BAKING,test brand @1599849713772,NULL,5f5bc4f1be37ce17125ac0ea,5f5bc4f1be37ce17125ac0e8,Cogs,TEST BRANDCODE @1599849713773
384,511111418092,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607636369405,False,5fd29591be37ce38bbbefb2a,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1607636369405
385,511111916727,Baking,BAKING,test brand @1601644363827,NULL,5f77274bbe37ce6b592e90bc,5f77274bbe37ce6b592e90b9,Cogs,TEST BRANDCODE @1601644363827
386,511111904175,Grocery,NULL,Pepperidge Farm,False,5a8c35dde4b0ccf165fac9e6,5a734034e4b0d58f376be874,Cogs,PEPPERIDGE FARM
387,511111803720,NULL,NULL,Honest Tea,NULL,5332f760e4b03c9a25efd11a,5332f5ebe4b03c9a25efd0a8,Cpgs,NULL
388,511111315889,Baking,BAKING,test brand @1598554834882,NULL,5f4802d2be37ce0c83033743,5f4802d2be37ce0c83033742,Cogs,NULL
389,511111919803,Baking,BAKING,test brand @1611088503689,False,60074277be37ce360be639ff,60074277be37ce360be639fe,Cogs,TEST BRANDCODE @1611088503689
390,511111203278,Snacks,NULL,Pringles,NULL,5332f9f0e4b03c9a25efd1c3,5332f5f2e4b03c9a25efd0aa,Cpgs,NULL
391,511111917328,Baking,BAKING,test brand @1605535020580,False,5fb2852cbe37ce522e165cb0,5fb2852cbe37ce522e165cae,Cogs,TEST BRANDCODE @1605535020580
392,511111601395,Beer Wine Spirits,NULL,Miller High Life,False,58861c7e4e8d0d20bc42c4e3,5332f709e4b03c9a25efd0f1,Cogs,MILLER HIGH LIFE
393,511111101451,Breakfast & Cereal,NULL,Quaker,False,585b0b23e4b03e62d1ce0e99,53e10d6368abd3c7065097cc,Cogs,QUAKER
394,511111703334,NULL,NULL,All Natural,NULL,5332f7ffe4b03c9a25efd16a,5332f7ffe4b03c9a25efd16b,Cpgs,NULL
395,511111705727,Health & Wellness,NULL,Claritin® KIDS,NULL,5da608291dda2c3e1416ae8b,53e10d6368abd3c7065097cc,Cogs,511111705727
396,511111302414,Dairy,NULL,Athenos,False,57d848efe4b0ac389136a2aa,559c2234e4b06aca36af13c6,Cogs,ATHENOS
397,511111916512,Baking,BAKING,test brand @1599159969028,NULL,5f513ea1be37ce21f1287c03,5f513ea0be37ce21f1287c01,Cogs,TEST BRANDCODE @1599159969028
398,511111815389,Baking,BAKING,test brand @1597350074404,NULL,5f35a0babe37ce6853cff201,5f35a0babe37ce6853cff1fd,Cogs,TEST BRANDCODE @1597350074404
399,511111100065,Beauty & Personal Care,NULL,Sedal,NULL,5a5d2c1fe4b06ba572cf24a8,53e10d6368abd3c7065097cc,Cogs,SEDAL
400,511111404958,Snacks,NULL,Red Rock Deli Chips,False,5d603537a3a018514994f424,5332f5fbe4b03c9a25efd0ba,Cogs,RED ROCK DELI
401,511111905684,Health & Wellness,NULL,ALKA SELTZER PLUS® SINUS CAP/ GEL/ TAB,NULL,5da607a9a60b87376833e34f,53e10d6368abd3c7065097cc,Cogs,ALKA SELTZER PLUS SINUS CAP/ GEL/ TAB
402,511111915911,Baking,BAKING,test brand @1598633602253,NULL,5f493682be37ce52f8314fcd,5f493682be37ce52f8314fcb,Cogs,TEST BRANDCODE @1598633602253
403,511111301530,Snacks,NULL,Smartfood,NULL,585a970ee4b03e62d1ce0e91,5332f5fbe4b03c9a25efd0ba,Cogs,SMARTFOOD
404,511111515685,Baking,BAKING,test brand @1598042673532,NULL,5f403231be37ce5f78d9ed18,5f403231be37ce5f78d9ed14,Cogs,TEST BRANDCODE @1598042673532
405,511111916956,Baking,BAKING,test brand @1601939762881,NULL,5f7ba932be37ce2f290fb252,5f7ba932be37ce2f290fb251,Cogs,TEST BRANDCODE @1601939762881
406,511111101222,Deli,NULL,Oscar Mayer,False,58863e1ee4b02187f85cdace,559c2234e4b06aca36af13c6,Cogs,OSCAR MAYER
407,511111400271,Beer Wine Spirits,NULL,Lech,NULL,5a5d234be4b06ba572cf249f,5332f709e4b03c9a25efd0f1,Cogs,LECH PREMIUM
408,511111805137,Magazines,NULL,Real Simple,NULL,5d642d946d5f3b23d1bc7910,5d5d4fd16d5f3b23d1bc7905,Cogs,511111805137
409,511111617785,Grocery,GROCERY,Heiners,False,5fb8292abe37ce522e165ce3,5fb6b608be37ce522e165cb9,Cogs,HEINERS
410,511111005094,Magazines,NULL,Parents,NULL,5d6419346d5f3b23d1bc790e,5d5d4fd16d5f3b23d1bc7905,Cogs,PARENTS
411,511111203117,NULL,NULL,Smart Start,NULL,5332fa0ae4b03c9a25efd1dd,5332f5f2e4b03c9a25efd0aa,Cpgs,NULL
412,511111504788,Condiments & Sauces,NULL,The Pioneer Woman,NULL,5ccb2ece166eb31bbbadccbe,559c2234e4b06aca36af13c6,Cogs,PIONEER WOMAN
413,511111319849,Candy & Sweets,CANDY_AND_SWEETS,test brand @1611088504474,False,60074278be37ce360be63a03,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1611088504474
414,511111605102,Magazines,NULL,People en Espanol,NULL,5d6419746d5f3b23d1bc790f,5d5d4fd16d5f3b23d1bc7905,Cogs,511111605102
415,511111100294,Beer Wine Spirits,NULL,Hop Valley,NULL,5a5d1fbfe4b0db471c2d0428,5332f709e4b03c9a25efd0f1,Cogs,HOP VALLEY
416,511111215493,Baking,BAKING,test brand @1597861700914,NULL,5f3d6f44be37ce4ddbb1bb3c,5f3d6f44be37ce4ddbb1bb3a,Cogs,TEST BRANDCODE @1597861700914
417,511111001836,Beverages,NULL,Yuban Coffee,False,580dffade4b0f32b2de21384,559c2234e4b06aca36af13c6,Cogs,YUBAN
418,511111105114,Magazines,NULL,People Magazine,NULL,5d6423ffa3a018514994f42c,5d5d4fd16d5f3b23d1bc7905,Cogs,511111105114
419,511111617068,Baking,BAKING,test brand @1603760319682,NULL,5f9770bfbe37ce03d08a2d84,5f9770bfbe37ce03d08a2d83,Cogs,TEST BRANDCODE @1603760319682
420,511111516286,Baking,BAKING,test brand @1598716509394,NULL,5f4a7a5dbe37ce2d95e65ca3,5f4a7a5bbe37ce2d95e65c9f,Cogs,TEST BRANDCODE @1598716509394
421,511111415343,Baking,BAKING,test brand @1597342541226,NULL,5f35834dbe37ce443bf9d565,5f35834dbe37ce443bf9d564,Cogs,NULL
422,511111000679,Personal Care,NULL,TIGI,False,592486bfe410d61fcea3d13d,5332f5f6e4b03c9a25efd0b4,Cogs,TIGI
423,511111805908,Breakfast & Cereal,NULL,Autumn's Gold™,NULL,5daf3365a60b87376833e35b,5332f5f3e4b03c9a25efd0ae,Cogs,AUTUMN'S GOLD
424,511111900108,Beauty & Personal Care,NULL,Brooke Bond,NULL,5a5d2a86e4b06ba572cf24a6,53e10d6368abd3c7065097cc,Cogs,BROOKE BOND
425,511111105046,Magazines,NULL,Food & Wine Magazine,NULL,5d6415c66d5f3b23d1bc790c,5d5d4fd16d5f3b23d1bc7905,Cogs,511111105046
426,511111702450,NULL,NULL,Quilmes,NULL,57c08285e4b0718ff5fcb038,5332f7a7e4b03c9a25efd134,Cpgs,NULL
427,511111515197,Baking,BAKING,test brand @1595968943049,NULL,5f208dafbe37ce7958c59523,5f208daebe37ce7958c59520,Cogs,TEST BRANDCODE @1595968943049
428,511111208532,Grocery,NULL,Test FRS-920 again1,True,5c9a975495144c182bbc7270,5c7470c895144c124ecd5c09,Cogs,AMPTEST
429,511111903857,Beer Wine Spirits,NULL,Coors Light,False,5332f709e4b03c9a25efd0f0,5332f709e4b03c9a25efd0f1,Cogs,COORS
430,511111506317,Beverages,NULL,BOLT24,NULL,5dc1aaf51dda2c0ad7da64ad,5332f5fbe4b03c9a25efd0ba,Cogs,BOLT 24
431,511111801313,Beverages,NULL,Mist Twst,False,58861c7f4e8d0d20bc42c4f8,5332f5fbe4b03c9a25efd0ba,Cogs,MIST TWST
432,511111918363,Baking,BAKING,test brand @1608136484526,False,5fda3724be37ce09e3515970,5fda3724be37ce09e351596f,Cogs,TEST BRANDCODE @1608136484526
433,511111718406,Candy & Sweets,CANDY_AND_SWEETS,test brand @1608136485398,False,5fda3725be37ce09e3515974,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1608136485398
434,511111418375,Baking,BAKING,test brand @1608136484574,False,5fda3724be37ce09e3515971,5fda3724be37ce09e351596f,Cogs,TEST BRANDCODE @1608136484574
435,511111518044,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,Sargento® Cheese,False,5fd28f0cbe37ce6d53dfc692,5e7cf838f221c312e698a628,Cogs,SARGENTO
436,511111618386,Baking,BAKING,test brand @1608136484633,False,5fda3724be37ce09e3515972,5fda3724be37ce09e351596f,Cogs,TEST BRANDCODE @1608136484633
437,511111118398,Baking,BAKING,test brand @1608136484689,False,5fda3724be37ce09e3515973,5fda3724be37ce09e351596f,Cogs,TEST BRANDCODE @1608136484689
438,511111918646,Baking,BAKING,test brand @1610038527809,False,5ff73cffbe37ce1e961f325d,5ff73cffbe37ce1e961f325c,Cogs,NULL
439,511111518600,Baking,BAKING,test brand @1610038521565,False,5ff73cf9be37ce1e961f3258,5ff73cf9be37ce1e961f3256,Cogs,TEST BRANDCODE @1610038521565
440,511111218623,Baking,BAKING,test brand @1610038521677,False,5ff73cf9be37ce1e961f325a,5ff73cf9be37ce1e961f3256,Cogs,TEST BRANDCODE @1610038521677
441,511111418658,Baking,BAKING,test brand @1610039587818,False,5ff74123be37ce1e961f3266,5ff74123be37ce1e961f3265,Cogs,NULL
442,511111018612,Baking,BAKING,test brand @1610038521624,False,5ff73cf9be37ce1e961f3259,5ff73cf9be37ce1e961f3256,Cogs,TEST BRANDCODE @1610038521624
443,511111718635,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610038522559,False,5ff73cfabe37ce1e961f325b,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1610038522559
444,511111818748,Baking,BAKING,test brand @1610040576117,False,5ff74500be37ce1e961f3279,5ff74500be37ce1e961f3276,Cogs,TEST BRANDCODE @1610040576117
445,511111518761,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610040576672,False,5ff74500be37ce1e961f327b,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1610040576672
446,511111018773,Baking,BAKING,test brand @1610046686560,False,5ff75cdebe37ce1e961f328b,5ff75cdebe37ce1e961f328a,Cogs,NULL
447,511111618737,Baking,BAKING,test brand @1610040576088,False,5ff74500be37ce1e961f3278,5ff74500be37ce1e961f3276,Cogs,TEST BRANDCODE @1610040576088
448,511111318750,Baking,BAKING,test brand @1610040576148,False,5ff74500be37ce1e961f327a,5ff74500be37ce1e961f3276,Cogs,TEST BRANDCODE @1610040576148
449,511111118725,Baking,BAKING,test brand @1610040576053,False,5ff74500be37ce1e961f3277,5ff74500be37ce1e961f3276,Cogs,TEST BRANDCODE @1610040576053
450,511111705673,Health & Wellness,HEALTHY_AND_WELLNESS,Alka-Seltzer Plus®,False,5da60785a60b87376833e34e,5d9b4f591dda2c6225a284aa,Cogs,ALKA SELTZER PLUS
451,511111019657,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610653897113,False,6000a0c9be37ce2bb7930121,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1610653897113
452,511111319634,Baking,BAKING,test brand @1610653894519,False,6000a0c6be37ce2bb793011f,6000a0c6be37ce2bb793011c,Cogs,TEST BRANDCODE @1610653894519
453,511111719670,Baking,BAKING,test brand @1610660035659,False,6000b8c3be37ce321363c6c0,6000b8c3be37ce321363c6bf,Cogs,TEST BRANDCODE @1610660035659
454,511111519645,Baking,BAKING,test brand @1610653894662,False,6000a0c6be37ce2bb7930120,6000a0c6be37ce2bb793011c,Cogs,TEST BRANDCODE @1610653894662
455,511111219668,Baking,BAKING,test brand @1610653939508,False,6000a0f3be37ce2bb793012a,6000a0f3be37ce2bb7930129,Cogs,NULL
456,511111819622,Baking,BAKING,test brand @1610653894371,False,6000a0c6be37ce2bb793011e,6000a0c6be37ce2bb793011c,Cogs,TEST BRANDCODE @1610653894371
457,511111216865,Candy & Sweets,CANDY_AND_SWEETS,test brand @1601659122798,NULL,5f7760f2be37ce1d26d7b7a7,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1601659122798
458,511111803515,NULL,NULL,Michelob Ultra,NULL,5332f7ace4b03c9a25efd13a,5332f7a7e4b03c9a25efd134,Cpgs,NULL
459,511111506034,Breakfast & Cereal,NULL,Cocoa Puffs™,NULL,5daf5d1aa60b87376833e361,5332f5f3e4b03c9a25efd0ae,Cogs,COCOA PUFFS
460,511111316831,Baking,BAKING,test brand @1601659120793,NULL,5f7760f0be37ce1d26d7b7a4,5f7760f0be37ce1d26d7b7a2,Cogs,TEST BRANDCODE @1601659120793
461,511111904502,Snacks,NULL,Jay's,False,5afda26ce4b0c11cfecd49f8,5a734034e4b0d58f376be874,Cogs,JAYS
462,511111100782,Grocery,NULL,KNORR,False,592486bee410d61fcea3d130,5332f5f6e4b03c9a25efd0b4,Cogs,KNORR
463,511111402527,NULL,NULL,Crunchy Nut,NULL,57c0812de4b0718ff5fcb02e,5332f5f2e4b03c9a25efd0aa,Cpgs,NULL
464,511111500384,Beer Wine Spirits,NULL,Cristal,NULL,5a5d1c62e4b0db471c2d0424,5332f709e4b03c9a25efd0f1,Cogs,CRISTAL
465,511111217978,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607312532874,False,5fcda494be37ce688e08b0d0,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1607312532874
466,511111502210,Frozen,NULL,Boca,False,57ebbcc2e4b0ac389136a32c,559c2234e4b06aca36af13c6,Cogs,BOCA
467,511111004790,Baking,NULL,alexa,True,5c409ab4cd244a3539b84162,55b62995e4b0d8e685c14213,Cogs,ALEXA
468,511111806011,Breakfast & Cereal,NULL,KIX™,NULL,5daf54ec1dda2c3e1416ae98,5332f5f3e4b03c9a25efd0ae,Cogs,KIX
469,511111715115,Baking,BAKING,test brand @1595531348245,NULL,5f19e054be37ce33f74a166f,5f19e054be37ce33f74a166e,Cogs,TEST BRANDCODE @1595531348246
470,511111205173,NULL,NULL,Allrecipes Special Edition Magazine,NULL,5d658fc0a3a018514994f430,53e10d6368abd3c7065097cc,Cogs,NULL
471,511111901709,Snacks,NULL,Grandma's,True,585a966be4b03e62d1ce0e7e,5332f5fbe4b03c9a25efd0ba,Cogs,GRANDMA'S
472,511111517009,Baking,BAKING,test brand @1602694015177,NULL,5f872b7fbe37ce66db5dd976,5f872b7fbe37ce66db5dd975,Cogs,TEST BRANDCODE @1602694015178
473,511111500223,Beer Wine Spirits,NULL,Sharp's,NULL,5a5d24c2e4b0db471c2d042b,5332f709e4b03c9a25efd0f1,Cogs,SHARP'S NEAR BEER
474,511111303381,NULL,NULL,Good Earth,NULL,5332f7e0e4b03c9a25efd151,5332f5f3e4b03c9a25efd0ae,Cpgs,NULL
475,511111106159,Beverages,NULL,Baileys Coffee Products,NULL,5db77d891dda2c3e1416ae9f,559c2234e4b06aca36af13c6,Cogs,BAILEYS
476,511111515241,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,FINISH®,NULL,5f21c852be37ce7958c59529,5f10c05cbe37ce238c6cabaf,Cogs,FINISH
477,511111304616,Beverages,NULL,V8 Hydrate,NULL,5bcdfc5a965c7d66d92731e9,53e10d6368abd3c7065097cc,Cogs,NULL
478,511111016137,Baking,BAKING,test brand @1598639197925,NULL,5f494c5e04db711dd8fe87e3,5f494c5d04db711dd8fe87e2,Cogs,TEST BRANDCODE @1598639197926
479,511111217022,Baking,BAKING,test brand @1602694015743,NULL,5f872b7fbe37ce66db5dd978,5f872b7fbe37ce66db5dd975,Cogs,TEST BRANDCODE @1602694015743
480,511111602118,Baking,NULL,Jell-O,False,57ebc017e4b0ac389136a336,559c2234e4b06aca36af13c6,Cogs,JELL-O
481,511111616740,Candy & Sweets,CANDY_AND_SWEETS,test brand @1601644364536,NULL,5f77274cbe37ce6b592e90be,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1601644364536
482,511111517160,Candy & Sweets,CANDY_AND_SWEETS,test brand @1603925787997,NULL,5f99f71bbe37ce13da9eadeb,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1603925787997
483,511111304333,Snacks,NULL,Goldfish,False,5ab15207e4b0be0a89bb0b04,5a734034e4b0d58f376be874,Cogs,GOLDFISH
484,511111703983,NULL,NULL,Coca-Cola,NULL,5332f5f6e4b03c9a25efd0b2,5332f5ebe4b03c9a25efd0a8,Cpgs,NULL
485,511111615934,Baking,BAKING,test brand @1598633602304,NULL,5f493682be37ce52f8314fcf,5f493682be37ce52f8314fcb,Cogs,TEST BRANDCODE @1598633602304
486,511111816829,Baking,BAKING,test brand @1601659120693,NULL,5f7760f0be37ce1d26d7b7a3,5f7760f0be37ce1d26d7b7a2,Cogs,TEST BRANDCODE @1601659120694
487,511111801245,Snacks,NULL,Quaker Rice Cakes,False,58861c7f4e8d0d20bc42c500,5332f5fbe4b03c9a25efd0ba,Cogs,
488,511111304777,Beer Wine Spirits,NULL,Cape Line,NULL,5cc725bd166eb31bbbadccbd,5332f709e4b03c9a25efd0f1,Cogs,CAPE LINE
489,511111415572,Candy & Sweets,CANDY_AND_SWEETS,test brand @1597935987233,NULL,5f3e9173be37ce5a0e01b957,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1597935987233
490,511111201632,Grocery,NULL,Near East,NULL,585a96b3e4b03e62d1ce0e85,5332f5fbe4b03c9a25efd0ba,Cogs,NEAR EAST
491,511111103868,NULL,NULL,Peace Tea,NULL,5332f6f4e4b03c9a25efd0ed,5332f5ebe4b03c9a25efd0a8,Cpgs,NULL
492,511111505150,Magazines,NULL,Southern Living,NULL,5d642dd1a3a018514994f42f,5d5d4fd16d5f3b23d1bc7905,Cogs,511111505150
493,511111003311,NULL,NULL,Light & Fit,NULL,5332f802e4b03c9a25efd16d,5332f7ffe4b03c9a25efd16b,Cpgs,NULL
494,511111015024,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,Clorox,NULL,5ef3860fbe37ce02da95b72e,5eebc5412455c97a877ef382,Cogs,CLOROX
495,511111901655,Beverages,NULL,Mountain Dew Diet,False,585a9698e4b03e62d1ce0e83,5332f5fbe4b03c9a25efd0ba,Cogs,
496,511111500018,Dairy,NULL,May-Bud,False,5a5e36d6e4b06ba572cf24ac,559c2234e4b06aca36af13c6,Cogs,MAY-BUD
497,511111816614,Baking,BAKING,test brand @1599849713798,NULL,5f5bc4f1be37ce17125ac0eb,5f5bc4f1be37ce17125ac0e8,Cogs,TEST BRANDCODE @1599849713798
498,511111802563,Beverages,NULL,Gatorade,False,55bf8c6ce4b0d8e685c1489d,5332f5fbe4b03c9a25efd0ba,Cogs,GATORADE
499,511111415299,Baking,BAKING,test brand @1597342520131,NULL,5f358338be37ce443bf9d558,5f358338be37ce443bf9d557,Cogs,TEST BRANDCODE @1597342520132
500,511111304104,Grocery,NULL,Garden Fresh Gourmet,False,5a8c3140e4b07f0a2dac8941,5a734034e4b0d58f376be874,Cogs,GARDEN FRESH GOURMET
501,511111000440,Breakfast & Cereal,NULL,AUNT JEMIMA Dry Breakfast Mixes,False,5a5d17ede4b06ba572cf2498,5332f5fbe4b03c9a25efd0ba,Cogs,AUNT JEMIMA DRY BREAKFAST MIXES
502,511111700258,Beer Wine Spirits,NULL,Olde English,NULL,5a5d23f1e4b06ba572cf24a0,5332f709e4b03c9a25efd0f1,Cogs,OLDE ENGLISH
503,511111416661,Baking,BAKING,test brand @1600291349255,NULL,5f628215be37ce78e6e2efad,5f628214be37ce78e6e2efaa,Cogs,TEST BRANDCODE @1600291349255
504,511111501336,Snacks,NULL,Matador Snacks,NULL,58861c7e4e8d0d20bc42c4f6,5332f5fbe4b03c9a25efd0ba,Cogs,MATADOR
505,511111401872,Dairy,NULL,DiGiorno Cheese,NULL,580dff8fe4b0f32b2de21380,53e10d6368abd3c7065097cc,Cpgs,NULL
506,511111305286,Magazines,NULL,Country Home Magazine,NULL,5d66d516a3a018093ab34725,5d5d4fd16d5f3b23d1bc7905,Cogs,511111305286
507,511111105992,Breakfast & Cereal,NULL,Reese's® Puffs,NULL,5daf4f9ca60b87376833e360,5332f5f3e4b03c9a25efd0ae,Cogs,REESE'S PUFFS
508,511111706113,Breakfast & Cereal,NULL,Golden Grahams™,NULL,5daf6e31a60b87376833e365,5332f5f3e4b03c9a25efd0ae,Cogs,GOLDEN GRAHAMS
509,511111303503,NULL,NULL,Bacardi,NULL,5332f7ace4b03c9a25efd13b,5332f7a7e4b03c9a25efd134,Cpgs,NULL
510,511111915638,Baking,BAKING,test brand @1598026274692,NULL,5f3ff222be37ce1c81aa1e10,5f3ff222be37ce1c81aa1e0c,Cogs,TEST BRANDCODE @1598026274692
